0 1308 0.0
2 1308 0.002343893051147461
5 216 0.0028252601623535156
6 241 0.03302288055419922
7 103 0.0003056526184082031
22 75 0.0008525848388671875
29 72 0.0005929470062255859
30 72 0.0012254714965820312
31 71 0.0002753734588623047
32 1308 0.3044166564941406
34 1308 0.0021092891693115234
37 216 0.0024881362915039062
38 241 0.03304791450500488
39 103 0.00029969215393066406
60 75 0.0009665489196777344
61 72 0.0005116462707519531
62 72 0.0011675357818603516
63 71 0.0005445480346679688
64 1308 0.3019678592681885
66 1308 0.004248619079589844
69 216 0.0036134719848632812
70 241 0.03764057159423828
71 103 0.00030517578125
92 75 0.0009036064147949219
93 72 0.0005903244018554688
94 72 0.001219034194946289
95 71 0.00030350685119628906
96 1308 0.3128998279571533
98 1308 0.002404451370239258
101 216 0.0028429031372070312
102 241 0.03347635269165039
103 103 0.0003261566162109375
124 75 0.0007781982421875
125 72 0.0006101131439208984
126 72 0.0012309551239013672
127 71 0.0002923011779785156
128 1308 0.2853121757507324
130 1308 0.0024628639221191406
133 216 0.005828380584716797
134 241 0.03481888771057129
135 103 0.000301361083984375
156 75 0.0008897781372070312
157 72 0.0006697177886962891
158 72 0.0011970996856689453
159 71 0.0003249645233154297
160 1308 0.29756999015808105
162 1308 0.0027108192443847656
165 216 0.003049135208129883
166 241 0.04487109184265137
167 103 0.0003066062927246094
188 75 0.0010170936584472656
189 72 0.0006127357482910156
190 72 0.0012769699096679688
191 72 0.0012500286102294922
192 71 0.00018286705017089844
193 1308 0.292741060256958
195 1308 0.002364635467529297
198 216 0.004861354827880859
199 241 0.03365921974182129
200 103 0.0003085136413574219
221 75 0.0009491443634033203
222 72 0.0005390644073486328
223 72 0.0011565685272216797
224 71 0.000606536865234375
225 1308 0.2993626594543457
227 1308 0.003003835678100586
230 216 0.0030236244201660156
231 241 0.05757260322570801
232 103 0.0003733634948730469
253 75 0.0008835792541503906
254 72 0.0005385875701904297
255 72 0.001163482666015625
256 71 0.0006628036499023438
257 1308 0.2774012088775635
259 1308 0.0021810531616210938
262 216 0.0026204586029052734
263 241 0.032926321029663086
264 103 0.0003120899200439453
285 75 0.0008752346038818359
286 72 0.0006172657012939453
287 72 0.0012438297271728516
288 71 0.00028252601623535156
289 1308 0.2889211177825928
291 1308 0.002405881881713867
294 216 0.0025517940521240234
295 241 0.03445005416870117
296 103 0.0003330707550048828
317 75 0.0009241104125976562
318 72 0.0005462169647216797
319 72 0.001142740249633789
320 71 0.0007953643798828125
321 1308 0.27655959129333496
323 1308 0.0022554397583007812
326 216 0.002569437026977539
327 241 0.03331422805786133
328 103 0.0003082752227783203
349 75 0.0009281635284423828
350 72 0.0006015300750732422
351 72 0.0012981891632080078
352 71 0.0002818107604980469
353 1308 0.2800266742706299
355 1308 0.0021822452545166016
358 216 0.0025556087493896484
359 241 0.03333568572998047
360 103 0.00032639503479003906
381 75 0.0008246898651123047
382 72 0.0006604194641113281
383 72 0.001271963119506836
384 71 0.00027632713317871094
385 1308 0.2794766426086426
387 1308 0.002460479736328125
390 216 0.002615213394165039
391 241 0.03372788429260254
392 103 0.000301361083984375
413 75 0.0009241104125976562
414 72 0.0007605552673339844
415 72 0.001260995864868164
416 71 0.0007762908935546875
417 1308 0.2775871753692627
419 1308 0.002285003662109375
422 216 0.0025434494018554688
423 241 0.04186272621154785
424 103 0.00034308433532714844
445 75 0.0008378028869628906
446 72 0.000675201416015625
447 72 0.001135110855102539
448 71 0.0002791881561279297
449 1308 0.2788078784942627
451 1308 0.002211332321166992
454 216 0.0025217533111572266
455 241 0.03290605545043945
456 103 0.00028896331787109375
477 75 0.0009546279907226562
478 72 0.0006680488586425781
479 72 0.0011360645294189453
480 71 0.0002753734588623047
481 1308 0.29114294052124023
483 1308 0.002149343490600586
486 216 0.002546548843383789
487 241 0.0331873893737793
488 103 0.0004515647888183594
